id,titles,artists,danceability,energy,acousticness,instrumentalness,tempo,dataset,cluster
0UwnnJ0Ev4Np49Lqyk30ab,"Concerto comique No. 25 in G Minor ""Les Sauvages"": III. La Furstemberg. Allegro",Michel Corrette and  Les Boreades de Montreal and  Francis Colpron,0.505,0.151,0.898,0.00229,98.573,N,6
4zDCqDVs8BGKp7VFzcl9ee,Intro to Slide It In from David Coverdale,Whitesnake,0.6509999999999999,0.0966,0.596,0.0,112.515,N,3
0q23uNavEhwc6nTIHiCI0a,Man of God - Steven Wilson Stereo Remix,Jethro Tull and  Steven Wilson,0.445,0.431,0.0309,9.43e-05,128.563,N,7
7i54cqrbdJCRCtJAqpgCK3,Frustration,Cannon,0.456,0.879,0.000541,4.78e-06,80.03,N,7
6q6e7U9wkzPNH4ximthSCm,Wicked Ride -,Reggae Nation,0.642,0.5720000000000001,0.223,0.0,85.98299999999998,N,0
5l689HENtpft4Kl2qofEwa,Homecoming,Philip Aaberg,0.387,0.0332,0.985,0.885,80.921,N,11
58SgKp0jBgzzoc0isG6BMk,Nobody to Love,Luther Vandross,0.653,0.498,0.555,0.00371,81.798,N,3
715nMFpQwspkE7qxVCrVpe,Raiden's Wrath ~ Family Business,Wilbert Roget and  II,0.26,0.0336,0.745,0.94,43.108,N,11
33wcJ3plQNDLyb3lwIIejb,Trinkit,Beats Antique,0.794,0.708,0.00518,0.8859999999999999,106.495,N,4
1CWIechaA4KPIV8RoyBlFn,That's That Shit,Mystikal,0.894,0.8290000000000001,0.00913,0.0,82.70700000000002,N,0
5MlkcMcltb1xVKsI5GN2Lg,Cold (Interlude),Abby Jasmine,0.353,0.3829999999999999,0.8490000000000001,3.05e-06,143.254,N,8
1tx94lsu7upyV6en9U0cfY,Easy as 1-2-3,Wildside,0.545,0.772,0.00441,0.345,101.368,N,7
4x9KkGRyv3rqbMZFs4fLdL,9410-3 Largo 2m 12s,Fredrick Hoffer,0.48,0.000984,0.971,0.5379999999999999,135.167,N,9
55XXM0oaEu3aqlWvBj9BEJ,Triangle Offense,Skyzoo and  Torae and  Sha Stimuli,0.41,0.953,0.201,0.0,170.75099999999995,N,10
65EreIGzSgdUl4bAFbI22X,Aşk-ı Hürrem,Can Atilla,0.316,0.286,0.613,0.000102,119.985,N,8
7pv3s4QJsZZN3qkZ9kTeg1,To the Batmobile,Apathy and  O.C. and  Blacastan,0.3670000000000001,0.855,0.241,0.0,92.012,N,7
0vcYpcyFNbkEreqWeScg14,"Winterreise, D. 911 ""Winter Journey"": IV. Erstarrung ""Frozen Solid """,Franz Schubert and  Franz Schubert; Jeremy Sams and  Roderick Williams and  Christopher Glynn,0.4479999999999999,0.166,0.988,0.0127,77.533,N,6
0BtcI1b1l1GPCIazWANFgp,"String Quartet No. 11 in F Minor, Op. 122: VII. Finale - Moderato",Dmitri Shostakovich and  Carducci String Quartet,0.389,0.00848,0.919,0.244,101.758,N,6
2UNMktRKPNTDXyUTTSc18X,Black and White,Cryptic Slaughter,0.447,0.975,4.69e-05,0.0997,108.298,N,7
1arwQ0WJp72nWj23ghG88N,Geronimo's Cadillac,John P. Strohm and  Ed Ackerson and  John Strohm,0.565,0.753,0.0569,0.0,118.747,N,7
2yualMrPoBUG1aEsnGqT60,Tearin' up My Heart - Radio Edit,*NSYNC,0.685,0.872,0.00799,0.0,110.046,N,0
0t6sIqO38dExiLGD7SzBUV,La Day Oh,George Bedard and the Kingpins,0.516,0.5379999999999999,0.452,0.0,154.311,N,1
55ZXSlm4ur9aWIn7vvTP12,"String Quartet No. 5 in E Minor, A. 469: IV. Allegro agitato",Gaetano Donizetti and  Pleyel Quartett Köln,0.39,0.114,0.901,0.34,139.499,N,8
0KiW1SjWsxbLRxHWWcuGXD,"Symphony No. 9, Op. 128: I. Vivace",Malcolm Arnold and  RTÉ National Symphony Orchestra and  Andrew Penny,0.254,0.00815,0.882,0.815,112.502,N,11
70GowkaHWNgon9DtebhtNf,Magical Fruits,TOME and  Wavy The Creator,0.794,0.423,0.127,1.91e-06,95.008,N,0
6iBzUjscIAeQ2vKV67UuZM,EDM Death Machine,Knife Party,0.6609999999999999,0.95,0.000802,0.452,128.03,N,4
2sWJLju9p95zncfZ7CsKGI,"Wär Gott nicht mit uns diese Zeit, BuxWV 102",Dietrich Buxtehude and  Ton Koopman and  Amsterdam Baroque Orchestra,0.347,0.121,0.853,2.16e-06,99.472,N,6
5onDkpHIK8KcndlWyPjqMz,"Flute Sonata in B Minor, BWV 1030: II. Largo e dolce",Johann Sebastian Bach and  Petri Alanko and  Anssi Mattila,0.19,0.0267,0.954,0.00385,83.82799999999997,N,6
33VLrOZbnbz5pGSY2neHyO,Do It Again,Bethel Music,0.2769999999999999,0.518,0.53,0.884,88.447,N,12
5DE7gloe1mBCqSOD1vC1wv,Chance,Bardo Pond,0.311,0.611,0.00226,0.908,108.043,N,12
0GIrLJEeiOURG9s7ojzlff,Sin Skinner,Diary Of Dreams,0.72,0.581,0.433,0.072,100.011,N,0
1scOIMLfKAGoXpmNcgJf6K,Yakobus_anak_zebedeus,Gregory Taylor,0.2319999999999999,0.258,0.96,0.344,121.077,N,6
4SJl6CnL0sn19umHut87ek,Story About William Riley Shelton (feat. Doug Wallin),Clothesline Revival,0.75,0.466,0.915,4.1e-05,97.045,N,3
5igxAeK2zJb73OHbEa7BsT,Ain't For Everybody,Starlito,0.407,0.545,0.3329999999999999,0.0,85.404,N,7
1LpH7yHAXjHzCGmuL6yy9D,"7 Czech Dances, H. 195, ""Borova"": No. 2. Allegro moderato",Bohuslav Martinů and  Giorgio Koukl,0.452,0.262,0.99,0.916,95.483,N,2
3e0Y2sMWjnlCBUrFkA6Yjq,Hangin,Animal Farm,0.654,0.942,0.0249,0.0,94.081,N,0
6I3KXRohBioYmDR155jB9d,Kenepa Beach,Cookin Soul,0.5820000000000001,0.617,0.507,0.889,160.108,N,5
2WnjdTeU6MbO1oGz0MODgN,Clap Me In Irons,Bill LaBounty,0.605,0.3670000000000001,0.27,0.000155,151.868,N,1
6GMf9X8oSspWlvXHSBMXlH,Burning Day,The Chronicles of Israfel,0.357,0.579,0.762,0.0002,95.132,N,6
3oKf8KPuxafVBtUnAmbi9v,Drop My Top,Silentó,0.8320000000000001,0.55,0.42,0.0,139.969,N,1
2hn3H9qUT9uUFnuSqCijid,Deviated Septum - One Of Them Remix,Chris Fortier and  One Of Them,0.6409999999999999,0.833,0.0026899999999999,0.914,123.0,N,4
0iQ1uDWVkpIYgJmSvw3dUv,The Fifth Level,Bishmanrock,0.539,0.524,0.615,1.86e-05,118.784,N,3
025IGSBkjX3TFQHSb4Uzvc,Tuba Concerto: I. Allegro deciso,Edward Gregson and  James Gourlay and  Royal Ballet Sinfonia and  Gavin Sutherland,0.361,0.21,0.991,0.926,110.286,N,2
6SUV2zsgWQeRsejdHtJfgO,Area 51,Michael Poss,0.618,0.4320000000000001,0.0206,0.0,125.978,N,1
6cJJHEBQR2fz4dZxRd1s6K,Hermanita,Jesús Hidalgo and  Sacha Nairobi and  Paloma del Cerro and  Moyenei,0.727,0.743,0.39,0.0,96.005,N,0
3K67SUvM0IpL8CtnUwYYqE,Song for a Friend,Bev Kelly & Jimmy Felber,0.19,0.143,0.964,0.0873,71.181,N,6
5ElzU9cXuuGXT5mXgtHO7E,Yaya,Jimmy Bondoc,0.431,0.4920000000000001,0.629,0.0,79.874,N,6
2ACGCc2itEcOF7pT5z0wPq,Continuous,Beastie Respond,0.518,0.106,0.121,0.902,170.03099999999995,N,9
16nKUhMiOwOj3QoLSEiIzk,Strategic Structures #2: Logic Of The Planet Common,Emerald Web,0.118,0.266,0.0526,0.466,150.36700000000005,N,5
2bIUJcioxAAh3lFJzAS8Bd,Eternal Now,The Red Death,0.4429999999999999,0.998,1.14e-06,0.843,104.993,N,12
5qF9eQcwyLYJRujUzbp2ei,"Trio Sonata in C Major, RV 82: III. Allegro",Antonio Vivaldi and  Katona Twins,0.401,0.206,0.99,0.8909999999999999,138.186,N,9
6w7tnekHCKJihX1XJRvhHq,Angelito De Nero,Saragossa Band,0.68,0.915,0.302,0.0035299999999999,108.109,N,0
00qxf1td5rL2dVFzbFa5qH,He Is Risen,Caroline Cobb,0.479,0.402,0.622,0.0,146.186,N,8
0IrU57iWOpiqPgPusnz2RS,Ángel de la muerte,Avalanch,0.541,0.972,0.00052,8.2e-05,124.988,N,7
2fSKWP2l9IgkuyuF8ETWv1,So Good,Elvin Bishop Group,0.484,0.205,0.5579999999999999,0.034,106.116,N,3
3Ghg0Gm56AsLh2Lgwg47FW,Terrible Wonderland,"""Christy Dorans New Bag"" and  Christy Doran and  Bruno Amstad and  Fabian Kuratli and  Hans-Peter Pfammatter and  Wolfgang Zwiauer",0.504,0.8220000000000001,0.342,0.0108,134.804,N,1
1W1mWMUkPcyO1rHsyeWXSs,Interlude IV,Cool Nutz,0.603,0.746,0.966,0.955,100.015,N,2
2tomis0btSimyozaHqHKsA,Back To Light,Heather Evans,0.556,0.58,0.0818,0.000909,139.91,N,1
75SsBmFvb8pvaBfr1cXevJ,Envy,Rrose,0.652,0.4429999999999999,0.0674,0.878,159.924,N,4
3Zez4yfI1dMkym12rBjBpG,Rainy Day,Anjali,0.379,0.669,0.048,0.0642,97.482,N,7
1pqKJiQE9YEkyC7D8uVapD,Down the Streets,Rampires,0.569,0.949,0.00244,6.66e-06,134.036,N,1
3tjWVsbaWQKkpIK4e0pZVr,Little Time,Indigenous,0.507,0.949,0.024,0.00421,102.248,N,7
5pvbGMj09kA6ViMt9QZyAH,Stallinandarkness,The Doubtful Guest,0.4579999999999999,0.7909999999999999,0.119,0.838,97.995,N,12
6WE8twLENGEFptOEukCjPL,Ride It Out,Corey Stevens,0.5479999999999999,0.73,0.0426,8.58e-05,130.08100000000002,N,1
7tOv7avuHxEK93jgnulVNy,The Chinkees Are Coming,The Chinkees,0.0,2.03e-05,0.024,0.241,0.0,N,11
6LfcgKQGyyaE0H9wHc8mrX,Wampoera,Abuela Malinalli,0.591,0.139,0.853,0.0,126.106,N,3
7CJK9S7LLyt0SK6h4q6EGJ,"Madrigals, Book 2: No. 6, Se taccio, il duol s'avanza",Carlo Gesualdo and  Gesualdo Consort Amsterdam and  Harry Van Der Kamp,0.223,0.0684,0.994,0.000197,62.96,N,6
0w7wtqJGyO3SfeHysjTcoe,"Etudes-tableaux, Op. 39: No. 7 in C Minor: Lento",Sergei Rachmaninoff and  Idil Biret,0.521,0.00357,0.993,0.885,113.378,N,2
5mLOKXttYFc1XTWG1Ir54t,Three-Pound Universe,Deaf Scene,0.196,0.875,0.00273,0.877,149.385,N,5
7McvfOp3srBcWryTZw77Yy,Polynesian,J.R Cruise,0.816,0.8540000000000001,0.173,0.0,98.023,N,0
6U8q5OVxvcDGc3u2HyCi63,Bound to Be a Row,Jimmy McBeath,0.754,0.0821,0.968,0.0,49.54600000000001,N,3
153O8jrzrXBUTJDN6Ca5En,Love Me Forever,Fotomaker,0.62,0.552,0.252,0.0,126.106,N,1
2aOr6dtmknHfegrMEznvfd,Awake at Time's End,Huntsmen,0.521,0.939,7.55e-05,0.511,127.044,N,4
3gCa1IHCK2KgzfRMs9lEkF,Heaven,Jake Miller,0.633,0.916,0.00597,0.0,149.97899999999996,N,1
4yyjlfeJfrwVkacYqGfxLE,Big Tits,Attractive And Popular,0.3289999999999999,0.911,0.000184,0.1,147.28,N,10
6vygAhzQswufQ4crJ0D2or,Candy Wrappers,Mike,0.489,0.698,0.13,0.00134,169.986,N,10
0eaa0Pr2dXbh8FWBsxk1v1,Through the Nether,Netherbound,0.4320000000000001,0.933,2.67e-05,1.74e-05,139.977,N,10
32dd8Sf6ozqstGXqr7x6NU,Symphony No. 8 in D Minor: IV. Toccata,Ralph Vaughan Williams and  London Symphony Orchestra and  Bryden Thomson,0.242,0.208,0.882,0.878,122.792,N,9
6b9vH7JLPaSzO9kxkCTavp,Malavita,SIVY Bruno Siviero and  La Popolare Eventi band,0.444,0.8029999999999999,0.00446,0.0047,90.748,N,7
1sdfg0mwgTKbLzHDBC6yPb,Man in the Moon,Titiyo,0.818,0.5770000000000001,0.0491,0.0029,149.016,N,1
5ubK8ykCOkpSvwT76O3AtW,All Those Christmas Cliches,"The Broadway Cast of ""Anastasia""",0.239,0.412,0.823,5.710000000000001e-05,166.856,N,8
7nqVH1YJB34YjN74Z7jo7M,"Requiem for the 259,000 Q - 3",Merzbow,0.293,0.981,0.00742,0.79,105.326,N,12
4nPhW6E6ZsoX7vUsNjQfgx,I Walked Today Where Jesus Walked - Live,"""Geoffrey OHara"" and  The Vocal Majority and  Jim Clancy",0.155,0.0316,0.962,0.283,134.92,N,8
2FPrTGhgi6DU0zB6MC2PeS,Long Live Instant Pandemonium,Robert Pollard,0.442,0.6859999999999999,0.131,6.7e-06,151.908,N,10
3TfXoaIhyLD0Z0mR6j9wrY,"Ghirlanda sacra: O quam pulchra es anima mea, SV 317",Claudio Monteverdi and  Enrico Onofri and  Margret Köll and  Lorenzo Ghielmi,0.292,0.155,0.99,0.00157,114.04,N,6
3ku682PLcg4rmnQucXtA0K,Bare Witness,Skyzoo and 9th Wonder,0.392,0.894,0.518,5.97e-05,180.065,N,10
7zn66Szg5l3jrtgL5X5W6S,"Die 7 letzten Worte unseres Erlosers am Kreuze (The 7 Last Words), Op. 51, Hob.III:50-56: Sonata III: Grave",Franz Joseph Haydn and  Kodály Quartet,0.2019999999999999,0.019,0.969,0.3929999999999999,133.889,N,9
49PrWGm2Onb0tsKKuCY0So,Beatin' the Heat on the Street,Vision Heat,0.669,0.6409999999999999,0.266,0.875,142.018,N,4
3AhTGmtTGylMSKQEUcYSpA,Oi Ama Eskual Herri,Benito Lertxundi,0.231,0.311,0.855,5.77e-06,141.347,N,8
3Q4R4cx1aRVxq5g3TETlUf,Let The Mystery Be (feat. Xeno),Bun E. Carlos and  Xeno,0.529,0.887,0.000121,0.138,146.999,N,10
1rP0xL1qUjDj0eMqCZiPxl,Mistreatin' Blues,Frank Stokes,0.4679999999999999,0.157,0.969,0.00203,158.786,N,8
40T4p3DZM0JT3ahOiCau3y,Cuenta a Saldo,Maluma,0.792,0.68,0.123,0.0,98.004,N,0
7ulE9xpYKgMamELZd0Fn3h,Draco - Instrumental,C Trip A,0.868,0.132,0.0471,0.936,92.046,N,4
07thL7uoasE4sQTRXyRVZp,"Die Walkure: Act II Scene 1: Nichts lerntest du, wollt' ich dich lehren (Wotan, Fricka)",Richard Wagner and  Endrik Wottrich and  Kwangchul Youn and  Albert Dohmen and  Eva-Maria Westbroek and  Linda Watson and  Michelle Breedt and  Sonja Muhleck and  Anna Gabler and  Martina Dike and  Simone Schroder and  Edith Haller and  Wilke te Brummelstroete and  Annette Kuttenbaum and  Manuela Bress and  Bayreuth Festival Orchestra and  Christian Thielemann,0.362,0.0842,0.972,0.000561,108.52,N,6
6Me97xyVFOVYX8EPetKehI,Maybe Laughter,Dressy Bessy,0.568,0.906,0.4039999999999999,0.0,112.246,N,7
3Q88Fv0wqiFNvj5xbFn6fR,Curriculum Vitae,Lukas Foss and  Foss Festival Players,0.514,0.0597,0.69,0.00199,87.43299999999998,N,6
2WJ6ky68GX7Vk0TqoA920W,My Latin Brother,George Benson,0.517,0.526,0.442,0.653,144.533,N,4
3GDCAHOY4DQK7cvALiQIrO,Bottle in My Hand,James R. Gray,0.672,0.677,0.0272,0.0832,131.911,N,1
0RzCS4iOKxomZIYcRN2UHm,The Freezing Moon (Live in Leipzig),Mayhem,0.1009999999999999,0.936,0.703,0.2239999999999999,91.695,N,7
4JgeKBN8kXQD1X70oLHxWO,Dear Mr. Jock,Mellokings,0.6609999999999999,0.461,0.7020000000000001,0.0,115.91,N,3
22OR27oPrx3CAbwFftEwFq,Parlant de la paix,Michel Rivard,0.755,0.327,0.193,0.0,128.891,N,1
5sxs7e7YAdAcVyDz0y1f47,Hollywood,Chicago,0.499,0.8079999999999999,0.0739,0.00025,123.889,N,7
3FSofWoZVrr6VT7cetu54B,In - Ian William Craig Remix,Resina and  Ian William Craig,0.22,0.4529999999999999,0.967,0.904,74.706,N,11
2NJ0tV0GzDDnHWCCeI1W29,Vengeance,Delain,0.436,0.909,9.58e-05,0.00414,104.963,N,7
7M1QaFlNRCH6Xv6IcHbW0e,First Blush,Diane Arkenstone,0.4320000000000001,0.514,0.445,0.0844,119.994,N,7
0eJpOG9FdamK4V3D8jQPvQ,Island in the Sun - Live,Alcatrazz,0.4629999999999999,0.907,0.000202,4.72e-05,126.854,N,7
6V9mTSZQwkmwTmiPX2oLcW,Broom O' The Cowdenknowes,Silly Wizard,0.278,0.24,0.763,0.00624,90.561,N,6
5SdOG4fUoBENzG13jULCLw,Hop in My Space Ship,Bizzy Bone and  Bad Azz,0.75,0.855,0.207,0.0,126.041,N,1
10l3Var1oDbMCsmIHYl7iv,Ange des Orages,Philip Glass,0.445,0.564,0.319,2.83e-06,77.965,N,7
24wt4VaLBqu56v7Yb3G4Ou,Never Satisfied,David Rothenberg,0.3329999999999999,0.187,0.924,0.157,76.67699999999998,N,6
0T09wsUpvenfUW1yPPB5Ez,Intro: Who Will Deliver Us From Gold & Planets? - Featuring Current 93,Skitliv,0.198,0.7609999999999999,0.0266,2.32e-06,115.543,N,7
0htAOLAxBrMd3vW2n1Q2bJ,Fa La La Lan,Juan del Encina and  Owain Phyfe,0.706,0.148,0.898,0.00785,123.696,N,3
6ctodTzNDvs8PuJlQNovLK,Les avortements,Larry Robichaud,0.5870000000000001,0.825,0.2739999999999999,0.0,113.89,N,7
6c015eCmYjpzHKIOriVJjR,Sail Away,Kevin Dozier,0.2189999999999999,0.425,0.8,7.43e-05,171.06799999999996,N,8
3fYhqJwdpZ7UebxVTHpWpP,"There Is Only One (Worthy of It All, I Exalt Thee) (Live) [feat. Sean Feucht]","""Davids Tent"" and  Sean Feucht",0.491,0.746,0.0139999999999999,0.000184,134.023,N,10
2OpMp0ENRSActUZEMeF17d,Celestial Strings,Demuja,0.8059999999999999,0.893,0.00053,0.941,125.009,N,4
46pKcPxx2Tn5LgAdFz3ZZA,You'd Look Cute In The Trunk Of My Car,Form of Rocket,0.285,0.962,0.00301,0.1669999999999999,88.29700000000004,N,7
3bJvWXCCQ3wTWksB0rXY6R,"The Dialogue From ""Close Encounters Of The Third Kind""",John Williams,0.3720000000000001,0.156,0.904,0.772,151.844,N,9
4dKfLg0bl1lIxjSsRqhmuq,Tracks Of My Tears,Colin Blunstone,0.622,0.3329999999999999,0.59,0.0,97.09,N,3
37271iiUoRSShiiBdPfafn,Chrysalis,"""Mercurys Antennae""",0.425,0.579,0.0215,7.56e-05,115.051,N,7
0dmhrVDJlZh1v6nj7Pu19w,"Violin Concerto, ""The Red Violin"": II. Pianissimo scherzo",John Corigliano and  Michael Ludwig and  Buffalo Philharmonic Orchestra and  Joann Falletta,0.271,0.15,0.787,0.2189999999999999,69.069,N,6
5HR3on9PvuMmEc1tqHRQi5,La Cuesta De San Juan,Potrotaino,0.5660000000000001,0.974,0.00327,0.0,107.167,N,7
2LTd6epAuD2MrRoXcTfxNb,When You Went Away,Bridgette Bryant,0.637,0.306,0.317,0.0,91.988,N,3
1zuzNCjErUWhWxqSHmHS64,Come and See,Lean Year,0.431,0.109,0.792,0.0111,80.992,N,6
4hwxukcKMgQKEoLJIzWFyB,Manuel De Falla: Nächte in spanischen Gärten/2. Danza lejana,Jutta Czapski and  Günther Herbig,0.183,0.188,0.977,0.833,81.078,N,11
1ftBFmMZcqQR2Q8dy6n1EU,Hallelujah,Pat Surface and  Mary LaPlant and  John Ely and  Marina Whight,0.236,0.349,0.621,0.00395,112.387,N,6
3NBbPza7BFi8LxzD8HdyOZ,"Jean-Louis danse / Doce Casabeles (Tiré de ""Les Femmes du 6e étage"")",Jorge Arriagada and  Laurent Petitgirard,0.3720000000000001,0.158,0.504,0.00957,79.73,N,6
0jlzod9KQKUi5H8KkhlJDY,Sugarman,Alondra Bentley,0.474,0.222,0.889,0.0,97.726,N,6
5VXBxhdL4AAVJPOMjsIzed,"Nocturne No. 1 in F Major, Op. 15",Frédéric Chopin and  Julian Lawrence Gargiulo,0.242,0.0196,0.992,0.861,68.202,N,11
2ITrowahTpy0SeWILKqy2u,Tandernaken,Erasmus Lapicida and  Il Curioso and  Bernhard Bohm,0.2319999999999999,0.0381,0.994,0.921,98.58,N,11
0nR5IC8Cv61QEsaIPuaipn,Die Tage der Commune: No. 3,Hanns Eisler and  Berlin Rundfunk Symphonie Orchester,0.324,0.0316,0.889,0.0001889999999999,172.033,N,8
0JSPvHvwhuA091inrNHmLc,In The Ancient Time,David Arkenstone,0.231,0.0579999999999999,0.978,0.000479,127.462,N,8
71HrXYH3rJV78L8AlQVXNo,"Suite for Orchestra No. 3 in D Major, BWV 1068: III. Gavotte 1 & 2",Johann Sebastian Bach and  Ross Pople,0.509,0.0844,0.951,0.9,78.4,N,2
35pqVAtciZydFDbDXbfaUU,Composition No. 8d,Anthony Braxton,0.3229999999999999,0.072,0.708,0.0751,77.878,N,6
0BSM3csHPFGrgOQNoUggSM,Quatuor à cordes no.1 - II. Vif et léger,Quatuor Claudel-Canimex,0.505,0.123,0.962,0.727,107.56,N,2
4glodxQXWfKk5aJ7Y8crKY,Exit Strategy,CRYOGEN,0.467,0.979,0.000105,0.8270000000000001,124.003,N,12
7JbBlgv5GJR8YIgA322dkO,Oye mi guaguanco,Tito Puente & His Orchestra,0.6729999999999999,0.754,0.8029999999999999,0.723,154.495,N,4
6QTuFdY6uZixx4NkRmVJi3,Pour Some Sugar on Me,Ninja Sex Party,0.624,0.871,0.0204,0.0,97.159,N,7
4n7QCDQySVlfwsMiV6Xi4I,You Bastards,The Krays,0.23,0.991,0.00247,0.0,175.605,N,10
1j0yn4Fe0CNhlT9Dcy2kKk,Shine: Lost,What We Do In Secret,0.517,0.963,0.000276,0.00795,140.018,N,10
752uDrKNerSybTenfNRrNI,Hotel (feat. Too $hort),T.I. and  Too $hort,0.7,0.445,0.0743,0.0,72.247,N,0
6WwHPgdGX4dIZ0WXGuCYKE,4 Good Reasons,Solence,0.599,0.8270000000000001,0.0002279999999999,0.000164,106.024,N,7
1Ur7NlNbBv46jlqElySQ3e,C'est juste une petite voix,Les Wampas,0.4629999999999999,0.132,0.8009999999999999,0.8029999999999999,78.181,N,2
2mmjd5H2hs2sxPXX6R4LBS,Monkey-see And Monkey-do*,Tok Tok Tok,0.715,0.0695,0.8909999999999999,0.0004019999999999,126.581,N,3
0QUtD4BxbLQMKuTS3AICqb,Sin Voluntad - Live Version,Gilberto Santa Rosa,0.423,0.406,0.8109999999999999,0.0,162.11700000000005,N,8
4kUXOg3XfwuWdRkCuL9UFG,Before,Kimberley Locke,0.716,0.418,0.33,0.0,125.95,N,1
4BFZsi1RG3aiOXuWpJSg0i,Have Yourself a Merry Little Christmas,Camilli String Quartet,0.222,0.2189999999999999,0.925,0.396,95.319,N,6
7JxYzMeIOKwRNJBWx3h0ls,Ghost Of Me,electric citizen,0.265,0.731,0.000469,1.6e-05,111.615,N,7
6ezLCjYTpE0NHrCdeMxrRx,Hustla,Lil Keke,0.667,0.684,0.00391,0.0,145.95,N,1
3uENqjY00XCHDDkyIU9Fog,"Bacchus et Ariane, Op. 43: Act II: Ariadne awakes - She looks about her and believing she has been abandoned, tries to throw herself into the waves —",Albert Roussel and  BBC Philharmonic and  Yan Pascal Tortelier,0.13,0.0292,0.742,0.728,82.734,N,11
5tAiUAJLeeVwukYyMy4rms,Northern Southern,Silo the Huskie,0.246,0.8140000000000001,0.0157,0.000348,156.262,N,10
5WtaqOJkIP8PzLxNqTUkBG,Sweet Talkin' Woman,Electric Light Orchestra,0.613,0.604,0.55,0.0,121.833,N,3
4ww9mAXoxWoCdlJ1k0Wwem,Runnin' Da Race,J Wax,0.799,0.68,0.00126,0.1119999999999999,123.991,N,1
42uIyKJzKdbjG3nJdlBCuL,If George Strait Starts Dancin',Bill Whyte,0.6779999999999999,0.381,0.612,0.0,74.743,N,3
7FLXzTMhQGeSZkELygfoc9,Early Light,After The Fall,0.314,0.669,0.0563,0.0405,91.072,N,7
38QganajgavERvRHy8mWbV,The Glow,The Band of the Hawk and  Noah Archangel and  AG Da Coroner,0.243,0.841,0.1159999999999999,0.0,83.89399999999998,N,7
7CYz9h77mop1ka5HyaqlEG,Take Me Anywhere,Edwin,0.59,0.8340000000000001,0.00172,0.0121,120.604,N,7
2TDUDfC0C76Lv47WRqXl0t,Secret Rockets,si-cut.db,0.7020000000000001,0.258,0.061,0.114,140.04,N,1
0LYn4evjYGZuVdWnj3xHGm,Globesounds,Kento Masuda,0.252,0.119,0.971,0.928,79.241,N,11
1a5ZyeX5bzFLgsq9mbPmqD,The Leveling,Unearthly Trance,0.1159999999999999,0.342,0.218,0.809,73.706,N,11
4rEp930jWOE8GrFAr9WpsH,You Must Believe in Spring,Eric Alexander and  Harold Mabern and  Nat Reeves and  Joe Farnsworth,0.405,0.526,0.662,0.0444,155.685,N,8
1sZUoQ1LCuEGqUGP5erVSA,Mirage,For Against,0.344,0.833,0.00137,0.000609,147.687,N,10
4Sh7DAPPrqGcZ2Y3yhEdrL,Thochata,Pietro Paolo Borrono and  Shirley Rumsey,0.276,0.104,0.995,0.913,159.968,N,9
6K0uL25ZfHidcViW4fPG0n,45,Undermars,0.545,0.782,0.000162,6.05e-06,123.945,N,7
22PiDsmA9iwkrlD2OPaDIb,Moody Blue,Elvis Presley,0.741,0.7909999999999999,0.551,0.0,135.404,N,1
5WcuC5BgbzGmxWWB2MgWVo,"Clarinet Quintet in B Minor, Op. 115 (Arr. P. Klengel for Piano): IV. Con moto",Johannes Brahms and  Christopher Williams,0.27,0.0663,0.994,0.867,81.391,N,11
05CxxxAZ0iKahQI2CGegbG,Ploughing the Rough,Viking Skull,0.3939999999999999,0.986,2.28e-05,0.0001159999999999,151.18200000000004,N,10
6YnpzoWjwbxrfKDN61Hapy,Oil Rainbow,Volcanoes,0.306,0.569,4.25e-05,0.522,144.908,N,5
4IoV377RCRQHAfjEEzrEAV,Nitassinan,Florent Vollant,0.878,0.479,0.66,0.0195,123.982,N,3
5EqghYOrHjcZnJwcM099bc,Six String Rocketeer,Daily Planet,0.415,0.5920000000000001,0.0334,0.0,155.781,N,10
2SnGZYpXkuGK4Gijw6OX0p,Empty Your Mind,Suduaya,0.423,0.82,0.00238,0.695,161.991,N,5
3VPqirqq4ob9ZcFFcCJaNI,Orson Scott Gard,Bloodhag,0.261,0.968,2.18e-05,0.753,105.011,N,12
0BaullGiUoL4ys87jhEJIr,Stone Soup,Heather Forest,0.7170000000000001,0.0812,0.731,0.0,119.662,N,3
1l1AkQSf7wwS6ir2jiAFWL,Write Your Own Song,Matthew Sweet,0.321,0.846,4.2100000000000014e-05,0.0,134.965,N,10
0EFFU3dYucE7Kx8OX95awb,waves,William Crooks,0.44,0.6679999999999999,0.6990000000000001,0.0,167.453,N,8
3iTQAfrbQIsDBlVR0WSBPd,Dawn of the Swamp,Wrought Iron,0.106,0.991,2.14e-06,0.8320000000000001,181.004,N,5
4AKuz2xnSklyUCOdRHNuUW,Convergence,Erik Ekholm,0.507,0.877,0.000413,0.778,148.013,N,5
1yMFFNlYJvnQcYR8kQQ4Gu,"Grand Duo Concertant in E-Flat Major, Op. 48, J. 204: I. Allegro con fuoco",Carl Maria von Weber and  David Wright and  Gregory Davis,0.485,0.0865,0.993,0.8809999999999999,104.298,N,2
55p0rUDmmb2R62AF6l0AsV,Intro,Rittz,0.344,0.45,0.322,0.8,61.114,N,12
3A5lMjs5NLQuAALi3qyyRr,Epsilon Aurigae - Remix,Morphic Resonance,0.561,0.986,4.44e-05,0.843,145.984,N,5
